180	Gerda Hasselfeldt	dummy.png	/wiki/Gerda_Hasselfeldt	Gerda Hasselfeldt (geborene Rainer, * 7. Juli 1950 in Straubing) ist eine deutsche Politikerin (CSU).	none	none
181	Britta Haßelmann	dummy.png	/wiki/Britta_Ha%C3%9Felmann	Britta Haßelmann (* 10. Dezember 1961 in Straelen am Niederrhein) ist eine deutsche Politikerin (Bündnis 90/Die Grünen). Sie ist seit 2013 erste parlamentarische Geschäftsführerin.	1131092102	BriHasselmann
182	Matthias Hauer	dummy.png	/wiki/Matthias_Hauer	Matthias Hauer (* 18. Dezember 1977 in Hattingen) ist ein deutscher Politiker (CDU).	1158585210	MatthiasHauer
183	Mark Hauptmann	dummy.png	/wiki/Mark_Hauptmann	Mark Lars Carsten Hauptmann (* 29. April 1984 in Weimar) ist ein deutscher Politiker (CDU). Er ist seit 2013 Mitglied des 18. Deutschen Bundestages.	1370491088	MarkHauptmann
184	Stefan Heck	dummy.png	/wiki/Stefan_Heck	Stefan Heck (* 18. August 1982 in Marburg) ist ein deutscher Politiker (CDU) und seit 2013 Mitglied des 18. Deutschen Bundestags.	2976064481	StHeck
185	Dirk Heidenblut	dummy.png	/wiki/Dirk_Heidenblut	Dirk Heidenblut (* 21. April 1961 in Essen) ist ein deutscher Politiker (SPD) und Abgeordneter im 18. Deutschen Bundestag.	none	none
186	Matthias Heider	dummy.png	/wiki/Matthias_Heider	Matthias Heider (* 18. Mai 1966 in Lüdenscheid) ist ein deutscher Politiker (CDU).	154064825	MatthiasHeider
187	Helmut Heiderich	dummy.png	/wiki/Helmut_Heiderich	Helmut Heiderich MdB, (* 4. Februar 1949 in Lautenhausen) ist ein deutscher Politiker. Er ist verheiratet und hat zwei Töchter.	none	none
188	Hubertus Heil	dummy.png	/wiki/Hubertus_Heil	Hubertus Heil (* 3. November 1972 in Hildesheim) ist ein deutscher Politiker (SPD). Er ist seit 1998 Mitglied des Deutschen Bundestages und derzeit stellvertretender Fraktionsvorsitzender der Bundestagsfraktion seiner Partei mit Zuständigkeit für die Themen Wirtschaft und Energie, Bildung und Forschung.	15943222	hubertus_heil
189	Mechthild Heil	dummy.png	/wiki/Mechthild_Heil	Mechthild Heil, geborene Rumpf, (* 23. August 1961 in Andernach) ist eine deutsche Politikerin der CDU. Seit 2009 ist sie Mitglied des Deutschen Bundestages. Sie ist Verbraucherschutzbeauftragte der CDU/CSU-Bundestagsfraktion.	974367631	MechthildHeil
190	Rosemarie Hein	dummy.png	/wiki/Rosemarie_Hein	Rosemarie Anna Gertrud[1] Hein (* 17. Januar 1953 in Leipzig) ist eine deutsche Politikerin der Partei Die Linke, von 1990 bis 2006 Mitglied des Landtags von Sachsen-Anhalt und seit 2009 Mitglied des Deutschen Bundestags.	73468394	RosemarieHein
191	Frank Heinrich	dummy.png	/wiki/Frank_Heinrich	Frank Heinrich (* 25. Januar 1964 in Siegen) ist ein deutscher Theologe, Sozialpädagoge und Politiker (CDU).	43959185	FrankHeinrich
192	Gabriela Heinrich	dummy.png	/wiki/Gabriela_Heinrich	Gabriela Heinrich (* 18. April 1963 in Berlin) ist eine deutsche Politikerin (SPD). Seit der Bundestagswahl 2013 ist sie Mitglied des deutschen Bundestages.	none	none
193	Marcus Held	dummy.png	/wiki/Marcus_Held	Marcus Held (* 15. Oktober 1977 in Ludwigshafen am Rhein) ist ein deutscher Politiker (SPD), Stadtbürgermeister von Oppenheim und Mitglied des Deutschen Bundestages.	none	none
194	Mark André Helfrich	dummy.png	/wiki/Mark_Andr%C3%A9_Helfrich	Mark Helfrich (* 8. September 1978 in Itzehoe) ist ein deutscher Politiker (CDU).	none	none
195	Uda Heller	dummy.png	/wiki/Uda_Heller	Uda Carmen Freia Heller geb. Bischof (* 15. Juni 1951 in Großengottern) ist eine deutsche Politikerin (CDU).	none	none
196	Wolfgang Hellmich	dummy.png	/wiki/Wolfgang_Hellmich	Wolfgang Hellmich (* 5. Mai 1958 in Meyerich bei Welver) ist ein deutscher Politiker (SPD). Seit Mai 2015 ist er Vorsitzender des Verteidigungsausschusses des Deutschen Bundestages.	19924848	WHellmich
197	Jörg Hellmuth	dummy.png	/wiki/J%C3%B6rg_Hellmuth	Jörg Hellmuth (* 20. September 1957 in Hettstedt) ist ein deutscher Politiker (CDU). Seit 2013 ist er Abgeordneter im Deutschen Bundestag.	none	none
198	Barbara Hendricks	dummy.png	/wiki/Barbara_Hendricks_(Politikerin)	Barbara Anne Hendricks (* 29. April 1952 in Kleve) ist eine deutsche Politikerin (SPD). Seit dem 17. Dezember 2013 ist sie Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit im Kabinett Merkel III.[1][2]	none	none
199	Rudolf Henke	dummy.png	/wiki/Rudolf_Henke	Rudolf Henke (* 5. Juni 1954 in Birkesdorf (heute Stadt Düren)) ist Internist, Politiker (CDU) und seit 1989 im Vorstand der Ärztegewerkschaft Marburger Bund, deren Vorsitz er im Jahr 2007 übernahm. Henke ist Mitglied des Deutschen Bundestags. 2011 wurde er zudem zum Präsidenten der Ärztekammer Nordrhein gewählt.	none	none
200	Heidtrud Henn	dummy.png	/wiki/Heidtrud_Henn	Heidtrud Henn (* 12. Juli 1962) ist eine deutsche Politikerin (SPD) und Mitglied des 18. Deutschen Bundestags.	none	none
201	Michael Hennrich	dummy.png	/wiki/Michael_Hennrich	Michael Hennrich (* 14. Januar 1965 in Balingen) ist ein deutscher Politiker (CDU).	none	none
202	Gustav Herzog	dummy.png	/wiki/Gustav_Herzog	Gustav Herzog (* 11. Oktober 1958 in Harxheim, jetzt Zellertal) ist ein deutscher Politiker (SPD). Seit 1998 ist er Mitglied des Deutschen Bundestages.	none	none
203	Ansgar Heveling	dummy.png	/wiki/Ansgar_Heveling	Ansgar Heveling (* 3. Juli 1972 in Rheydt) ist ein deutscher Politiker (CDU) aus Korschenbroich, Nordrhein-Westfalen. Heveling ist seit Oktober 2009 Mitglied des Deutschen Bundestages und war von 2002 bis 2009 Vorsitzender der CDU-Stadtratsfraktion in Korschenbroich.	none	none
204	Gabriele Hiller-Ohm	dummy.png	/wiki/Gabriele_Hiller-Ohm	Gabriele Hiller-Ohm (geb. Ohm; * 28. Februar 1953 in Lübeck) ist eine deutsche Politikerin (SPD). Sie ist seit 2002 Mitglied des Deutschen Bundestages.	25816024	GabiHillerOhm
205	Peter Hintze	dummy.png	/wiki/Peter_Hintze	Peter Hintze (* 25. April 1950 in Honnef) ist ein deutscher Politiker (CDU) und seit 22. Oktober 2013 Vizepräsident des Deutschen Bundestages.	none	none
206	Peter Hinz	dummy.png	/wiki/Peter_Hinz	Peter Hinz (* 10. April 1958 in Stuttgart) ist ein deutscher Politiker (CDU).	none	none
207	Petra Hinz	dummy.png	/wiki/Petra_Hinz	Petra Hinz (* 10. Juni 1962 in Essen) ist eine deutsche Politikerin (SPD).	none	none
208	Priska Hinz	dummy.png	/wiki/Priska_Hinz	Priska Hinz (* 10. März 1959 in Diez) ist eine deutsche Politikerin (Bündnis 90/Die Grünen).	none	none
209	Christian Hirte	dummy.png	/wiki/Christian_Hirte	Christian Hirte (* 23. Mai 1976 in Bad Salzungen) ist ein deutscher Politiker (CDU). Er ist seit 2008 Mitglied des Deutschen Bundestages und seit 2014 Stellvertretender Landesvorsitzender der CDU Thüringen.	37642893	ChristianHirte
210	Heribert Hirte	dummy.png	/wiki/Heribert_Hirte	Heribert Hirte (* 31. März 1958 in Köln) ist Professor für Rechtswissenschaft an der Universität Hamburg und dort Geschäftsführender Direktor des Seminars für Handels-, Schifffahrts- und Wirtschaftsrecht. Zudem gewann er bei der Bundestagswahl 2013 als einziger Kölner CDU-Kandidat ein Direktmandat für den Deutschen Bundestag, und zwar im Wahlkreis Köln II.	1513671236	HHirte
211	Thomas Hitschler	dummy.png	/wiki/Thomas_Hitschler	Thomas Hitschler (* 22. Juni 1982 in Landau) ist ein deutscher Politiker (SPD). Er gehört dem 18. Deutschen Bundestag an, der sich am 22. Oktober 2013 konstituiert hat.	292151515	ThomasHitschler
212	Robert Hochbaum	dummy.png	/wiki/Robert_Hochbaum	Robert Hochbaum (* 5. Juni 1954 in Pforzheim) ist ein deutscher Politiker (CDU).	none	none
213	Alexander Hoffmann	dummy.png	/wiki/Alexander_Hoffmann_(Politiker)	Alexander Hoffmann (* 6. März 1975 in Würzburg) ist ein deutscher Politiker (CSU) und seit 2013 Mitglied des 18. Deutschen Bundestags.	none	none
214	Thorsten Hoffmann	dummy.png	/wiki/Thorsten_Hoffmann	Thorsten Hoffmann (* 5. Februar 1961 in Castrop-Rauxel) ist ein deutscher Politiker (CDU) aus Dortmund. Seit 2015 ist er Mitglied des Deutschen Bundestages.	588942667	HoffmannMdB
215	Anton Hofreiter	dummy.png	/wiki/Anton_Hofreiter	Anton „Toni“ Hofreiter (* 2. Februar 1970 in München) ist ein deutscher Politiker (Bündnis 90/Die Grünen) und Biologe. Er ist seit 2005 Mitglied des Deutschen Bundestages und war dort von 2011 bis 2013 Vorsitzender des Ausschusses für Verkehr, Bau und Stadtentwicklung. Seit Oktober 2013 ist er neben Katrin Göring-Eckardt Vorsitzender der grünen Bundestagsfraktion.	442678902	ToniHofreiter
216	Inge Höger	dummy.png	/wiki/Inge_H%C3%B6ger	Inge Dora Minna Höger[1][2] (* 29. Oktober 1950 in Diepholz) ist eine deutsche Politikerin (Die Linke).	none	none
217	Eva Högl	dummy.png	/wiki/Eva_H%C3%B6gl	Eva Alexandra Ingrid Irmgard Anna Högl[1], geborene Kampmeyer, (* 6. Januar 1969 in Osnabrück) ist eine Politikerin der SPD, seit 2009 Mitglied des Deutschen Bundestages und zurzeit stellvertretende Fraktionsvorsitzende der SPD-Bundestagsfraktion.	35846585	EvaHoegl
218	Bärbel Höhn	dummy.png	/wiki/B%C3%A4rbel_H%C3%B6hn	Bärbel Höhn geb. Christensen (* 4. Mai 1952 in Flensburg) ist eine deutsche Politikerin (Bündnis 90/Die Grünen). Sie ist Vorsitzende des Ausschusses für Umwelt, Naturschutz, Bau und Reaktorsicherheit. Sie war seit 1990 ohne Unterbrechung Landtagsabgeordnete, Landesministerin oder Bundestagsabgeordnete.	22900494	BaerbelHoehn
219	Karl Holmeier	dummy.png	/wiki/Karl_Holmeier	Karl Holmeier (* 10. September 1956 in Weiding) ist deutscher Politiker (CSU) und seit dem 27. September 2009 Mitglied im Deutschen Bundestag. Von 1990 bis 2014 war er 1. Bürgermeister der Oberpfälzer Gemeinde Weiding (Landkreis Cham), seit Mai 2014 ist er Altbürgermeister seiner Heimatgemeinde. Von Mai bis Oktober 2008 war er Abgeordneter im Bayerischen Landtag.[1]	none	none
220	Franz-Josef Holzenkamp	dummy.png	/wiki/Franz-Josef_Holzenkamp	Franz-Josef Holzenkamp (* 8. Januar 1960 in Kamperfehn) ist ein deutscher Politiker (CDU).	none	none
221	Hendrik Hoppenstedt	dummy.png	/wiki/Hendrik_Hoppenstedt	Hendrik Hoppenstedt (* 14. Juni 1972 in Großburgwedel) ist ein deutscher Politiker der CDU.	none	none
222	Margaret Horb	dummy.png	/wiki/Margaret_Horb	Margaret Horb (* 25. September 1967 in Osterburken) ist eine deutsche Politikerin (CDU) und Bundestagsabgeordnete seit dem 22. Oktober 2013.	none	none
223	Bettina Hornhues	dummy.png	/wiki/Bettina_Hornhues	Bettina Hornhues, geb. Bartels (* 19. Juli 1972 in Bremen) ist eine deutsche Bankkauffrau, Politikerin (CDU) und seit 2013 Mitglied im Deutschen Bundestag.	275204467	BettinaHornhues
224	Charles M. Huber	dummy.png	/wiki/Charles_M._Huber	Charles Muhamed Huber (* 3. Dezember 1956 in München als Karl-Heinz Huber[1]) ist ein deutscher Schauspieler, Autor und Politiker. Er wurde bekannt durch die Fernsehserie Der Alte. Bei der Bundestagswahl 2013 wurde er für die CDU in den Deutschen Bundestag gewählt.	81142025	charlesmhuber49
225	Anette Hübinger	dummy.png	/wiki/Anette_H%C3%BCbinger	Anette Hübinger geb. Klein (* 9. Juli 1955 in Neunkirchen/Saar) ist eine deutsche Politikerin (CDU).	none	none
226	Andrej Hunko	dummy.png	/wiki/Andrej_Hunko	Andrej Konstantin Hunko (* 29. September 1963 in München) ist Mitglied des Deutschen Bundestags und der Parlamentarischen Versammlung des Europarates für die Partei Die Linke.	87281380	AndrejHunko
227	Sigrid Hupach	dummy.png	/wiki/Sigrid_Hupach	Sigrid Hupach (* 9. September 1968 in Leinefelde) ist eine deutsche Architektin und gewählte Abgeordnete im Deutschen Bundestag (Die Linke).	none	none
228	Hubert Hüppe	dummy.png	/wiki/Hubert_H%C3%BCppe	Hubert Wilhelm Hüppe (* 3. November 1956 in Lünen) ist ein deutscher Politiker (CDU). Er ist seit 2012 wieder Mitglied des Deutschen Bundestages, dem er erstmals von 1991 bis 2009 angehörte. Von 2009 bis 2013 war er Beauftragter der Bundesregierung für die Belange behinderter Menschen.	none	none
229	Matthias Ilgen	dummy.png	/wiki/Matthias_Ilgen	Matthias Ilgen (* 6. Dezember 1983 in Husum) ist ehemaliger Wrestler und deutscher Politiker der SPD. Er wurde bei der Bundestagswahl 2013 über die Landesliste Schleswig-Holstein in den 18. Deutschen Bundestag gewählt.	2156382000	MatthiasIlgen
230	Erich Irlstorfer	dummy.png	/wiki/Erich_Irlstorfer	Erich Irlstorfer (* 27. Mai 1970 in Freising) ist ein deutscher Politiker (CSU) und seit dem 22. September 2013 Mitglied des Deutschen Bundestags.	none	none
231	Dieter Janecek	dummy.png	/wiki/Dieter_Janecek	Dieter Gerald Janecek (* 25. Mai 1976 in Pirmasens) ist ein deutscher Politiker (Bündnis 90/Die Grünen) und Mitglied des Deutschen Bundestages.	52024480	DJanecek
232	Christina Jantz	dummy.png	/wiki/Christina_Jantz	Christina Jantz (* 6. September 1978 in Bremen) ist eine deutsche Politikerin der SPD. Seit dem 22. Oktober 2013 gehört sie dem Deutschen Bundestag an.	none	none
233	Thomas Jarzombek	dummy.png	/wiki/Thomas_Jarzombek	Thomas Jarzombek (* 28. April 1973 in Düsseldorf) ist ein deutscher Politiker (CDU), Mitglied des Bundestages, Sprecher der CDU/CSU Bundestagsfraktion für Digitale Agenda und Vorsitzender der CDU Düsseldorf.	37105136	tj_tweets
234	Ulla Jelpke	dummy.png	/wiki/Ulla_Jelpke	Ursula „Ulla“ Jelpke (* 9. Juni 1951 in Hamburg) ist eine deutsche Publizistin und Politikerin (Die Linke, zuvor KB, GAL und PDS). Von 1981 bis 1989 gehörte sie für die GAL der Hamburgischen Bürgerschaft an, von 1990 bis 2002 dem Bundestag (parteiloses Mitglied der PDS-Abgeordnetengruppe). Von 2002 bis 2005 war sie Innenressortleiterin der jungen Welt. Seit 2005 gehört sie für die PDS bzw. Linke wieder dem Bundestag an. In ihrer Partei gehört sie seit 2012 zum SprecherInnnenrat der Strömung „Antikapitalistische Linke“.	none	none
235	Sylvia Jörrißen	dummy.png	/wiki/Sylvia_J%C3%B6rri%C3%9Fen	Sylvia Sabine Jörrißen (* 29. November 1967 in Oberhausen) ist eine deutsche Politikerin (CDU) und seit 2013 Mitglied des 18. Deutschen Bundestages. Von 2008 bis zum 10. Oktober 2013 war sie Bezirksvorsteherin von Hamm-Heessen. Dieses Amt legte sie nach Bestätigung ihres Bundestagsmandats über die CDU-Landesliste Nordrhein-Westfalen nieder.	none	none
236	Reinhold Jost	dummy.png	/wiki/Reinhold_Jost	Reinhold Jost (* 4. Juni 1966 in Saarlouis) ist ein deutscher Politiker (SPD). Er ist seit 15. Januar 2014 saarländischer Minister der Justiz und Minister für Umwelt und Verbraucherschutz im Kabinett Kramp-Karrenbauer II.	none	none
237	Andreas Jung	dummy.png	/wiki/Andreas_Jung_(Politiker)	Andreas Jung (* 13. Mai 1975 in Freiburg im Breisgau) ist ein deutscher Politiker (CDU).	none	none
238	Franz Josef Jung	dummy.png	/wiki/Franz_Josef_Jung	Franz Josef Friedrich Jung (* 5. März 1949 in Erbach) ist ein deutscher Politiker (CDU). Er war von 1998 bis 2014 stellvertretender Vorsitzender der hessischen CDU.	860067295	jungfj
239	Xaver Jung	dummy.png	/wiki/Xaver_Jung	Xaver Jung (* 23. März 1962 in Kusel) ist ein deutscher Politiker und Bundestagsabgeordneter der (CDU).	1313226002	XaverJung
240	Frank Junge	dummy.png	/wiki/Frank_Junge	Frank Michael Junge[1] (* 5. Mai 1967 in Halle/Saale) ist ein deutscher Politiker (SPD).	77928749	fjunge
241	Josip Juratovic	dummy.png	/wiki/Josip_Juratovic	Josip Juratovic (* 15. Januar 1959 in Koprivnica, Jugoslawien, heute Kroatien) ist ein deutscher Politiker (SPD) und seit 2005 Mitglied des Deutschen Bundestags.	none	none
242	Thomas Jurk	dummy.png	/wiki/Thomas_Jurk	Thomas Edmund Jurk (* 19. Juni 1962 in Görlitz) ist ein deutscher Politiker (SPD). Von November 2004 bis September 2009 war er sächsischer Staatsminister für Wirtschaft und Arbeit und stellvertretender Ministerpräsident von Sachsen.	none	none
243	Egon Jüttner	dummy.png	/wiki/Egon_J%C3%BCttner	Egon Jüttner (* 20. Mai 1942 in Gurschdorf, Landkreis Freiwaldau) ist ein deutscher Politiker (CDU).	871704942	EgonJuettner
244	Oliver Kaczmarek	dummy.png	/wiki/Oliver_Kaczmarek	Oliver Kaczmarek (* 8. August 1970 in Kamen) ist ein deutscher Politiker (SPD). Seit 2009 ist er direkt gewählter Bundestagsabgeordneter für den Wahlkreis Unna I. Bereits seit 2005 ist Oliver Kaczmarek Vorsitzender des SPD-Unterbezirks Kreis Unna.	231440493	KaczmarekOliver
245	Johannes Kahrs	dummy.png	/wiki/Johannes_Kahrs	Johannes Kahrs (* 15. September 1963 in Bremen) ist ein deutscher Politiker (SPD) und seit 1998 stets direkt gewähltes Mitglied des Deutschen Bundestages für den Wahlkreis Hamburg-Mitte. Für die SPD ist er Sprecher der Bundestagsfraktion im Haushaltsausschuss, Sprecher des konservativen Seeheimer Kreises und Kreisvorsitzender in Hamburg-Mitte.	35687457	kahrs
246	Bartholomäus Kalb	dummy.png	/wiki/Bartholom%C3%A4us_Kalb	Bartholomäus Kalb, auch Barthl Kalb genannt, (* 13. August 1949 in Mamming) ist ein deutscher Politiker (CSU). Er ist seit dem 18. Februar 1987 Mitglied des Deutschen Bundestages.	none	none
247	Hans-Werner Kammer	dummy.png	/wiki/Hans-Werner_Kammer	Hans-Werner Kammer (* 16. Juni 1948 in Varel) ist ein deutscher Politiker (CDU) und seit 2005 Mitglied des Deutschen Bundestages.	none	none
248	Steffen Kampeter	dummy.png	/wiki/Steffen_Kampeter	Steffen Kampeter (* 18. April 1963 in Minden) ist ein deutscher Politiker der CDU und seit 1990 Mitglied des Deutschen Bundestages (MdB). Von 2009 bis 2015 war er parlamentarischer Staatssekretär beim Bundesminister der Finanzen. Ab Juli 2016 wird Kampeter der Hauptgeschäftsführer der Bundesvereinigung der Deutschen Arbeitgeberverbände (BDA) sein.	none	none
249	Christina Kampmann	dummy.png	/wiki/Christina_Kampmann	Christina Kampmann (* 11. Juli 1980 in Gütersloh) ist eine deutsche Politikerin (SPD) und Ministerin für Familie, Kinder, Jugend, Kultur und Sport des Landes Nordrhein-Westfalen.	none	none
250	Steffen Kanitz	dummy.png	/wiki/Steffen_Kanitz	Steffen Kanitz (* 14. Februar 1984 in Dortmund) ist ein deutscher Politiker (CDU).	none	none
251	Ralf Kapschack	dummy.png	/wiki/Ralf_Kapschack	Ralf Kapschack (* 24. Dezember 1954 in Witten) ist ein deutscher Journalist und sozialdemokratischer Politiker.	none	none
252	Susanna Karawanskij	dummy.png	/wiki/Susanna_Karawanskij	Susanna Karawanskij (* 7. Mai 1980 in Leipzig) ist eine deutsche Politikerin (Die Linke).	892779458	SuzaKarawanskij
253	Alois Karl	dummy.png	/wiki/Alois_Karl	Alois Karl (* 22. November 1950 in Neumarkt in der Oberpfalz) ist ein deutscher Politiker (CSU) und seit 2005 Mitglied des Deutschen Bundestages. Von 1990 bis 2005 war er Oberbürgermeister der Stadt Neumarkt in der Oberpfalz.	none	none
254	Anja Karliczek	dummy.png	/wiki/Anja_Karliczek	Anja Maria-Antonia Karliczek (geborene Kerssen; * 29. April 1971 in Ibbenbüren)[1][2] ist eine deutsche Kauffrau und Politikerin (CDU). Bei der Bundestagswahl 2013 errang sie im Wahlkreis Steinfurt III das Direktmandat.[3][4]	none	none
255	Kerstin Kassner	dummy.png	/wiki/Kerstin_Kassner	Karin Kerstin Kassner (* 7. Januar 1958 in Radebeul) ist eine deutsche Politikerin (Die Linke) und war von 2001 bis 2011 Landrätin des Landkreises Rügen im Bundesland Mecklenburg-Vorpommern. Seit 2013 gehört sie dem Deutschen Bundestag an.	none	none
256	Bernhard Kaster	dummy.png	/wiki/Bernhard_Kaster	Bernhard Nikolaus Kaster (* 1. November 1957 in Trier) ist ein deutscher Politiker (CDU).	none	none
257	Gabriele Katzmarek	dummy.png	/wiki/Gabriele_Katzmarek	Gabriele Katzmarek (* 8. Juli 1960 in Marl) ist eine deutsche Politikerin der SPD. Sie ist seit 2013 Abgeordnete für den Wahlkreis Rastatt im Deutschen Bundestag.	1106401321	GabiKatzmarek
258	Volker Kauder	dummy.png	/wiki/Volker_Kauder	Volker Kauder, MdB, (* 3. September 1949 in Hoffenheim, Landkreis Sinsheim, heute ein Stadtteil von Sinsheim) ist ein deutscher Politiker (CDU).	none	none
259	Stefan Kaufmann	dummy.png	/wiki/Stefan_Kaufmann_(Politiker)	Stefan Kaufmann (* 21. August 1969 in Stuttgart) ist ein deutscher Politiker (CDU).	51752254	StefanKaufmann
260	Uwe Kekeritz	dummy.png	/wiki/Uwe_Kekeritz	Uwe Adolf Otto Kekeritz (* 9. Oktober 1953 in Haslach/Oy-Mittelberg) ist ein deutscher Politiker (Grüne) und seit 2009 Mitglied des Deutschen Bundestages.	46480553	UweKekeritz
261	Ulrich Kelber	dummy.png	/wiki/Ulrich_Kelber	Ulrich Wolfgang Kelber (* 29. März 1968 in Bamberg) ist ein deutscher Politiker (SPD). Er ist seit Dezember 2013 Parlamentarischer Staatssekretär, zuvor war er seit 2005 stellvertretender Vorsitzender der SPD-Bundestagsfraktion.	20877217	UlrichKelber
262	Marina Kermer	dummy.png	/wiki/Marina_Kermer	Marina Angela Kermer (* 22. März 1960 in Aken (Elbe)) ist eine deutsche Diplom-Ingenieurin, Gewerkschaftssekretärin und Politikerin (SPD). Sie gehört seit 2013 dem Deutschen Bundestag an.	none	none
263	Katja Keul	dummy.png	/wiki/Katja_Keul	Katja Keul, geborene Fehsenfeld, (* 30. November 1969 in Berlin) ist eine deutsche Politikerin (Bündnis 90/Die Grünen).	none	none
264	Roderich Kiesewetter	dummy.png	/wiki/Roderich_Kiesewetter	Roderich Kiesewetter (* 11. September 1963 in Pfullendorf) ist ein deutscher Politiker (CDU) und ehemaliger Generalstabsoffizier (Oberst a.D.) der Bundeswehr. Bei der Bundestagswahl 2009 wurde er im Wahlkreis Aalen – Heidenheim als Direktkandidat in den Deutschen Bundestag gewählt. Seit 2011 ist er Präsident des Reservistenverbandes.	42698498	RKiesewetter
265	Sven-Christian Kindler	dummy.png	/wiki/Sven-Christian_Kindler	Sven-Christian Kindler (* 14. Februar 1985 in Hannover) ist ein deutscher Politiker (Bündnis 90/Die Grünen). Er ist seit 2009 Mitglied des Deutschen Bundestages und war von 2007 bis 2009 Sprecher der Grünen Jugend Niedersachsen.	17343047	sven_kindler
266	Georg Kippels	dummy.png	/wiki/Georg_Kippels	Georg Kippels (* 21. September 1959 in Bedburg) ist ein deutscher Politiker (CDU) und seit der Bundestagswahl am 22. September 2013 Mitglied im Deutschen Bundestag. Kippels gewann bei seiner ersten Kandidatur mit 47,3 % der Erststimmen das Direktmandat im Bundestagswahlkreis Erftkreis I.	none	none
267	Katja Kipping	dummy.png	/wiki/Katja_Kipping	Katja Kipping (* 18. Januar 1978 in Dresden) ist eine deutsche Politikerin (Die Linke). Seit 2005 ist sie Mitglied des Deutschen Bundestages, seit 2012 gemeinsam mit Bernd Riexinger Parteivorsitzende der Partei Die Linke.	28066013	katjakipping
268	Cansel Kiziltepe	dummy.png	/wiki/Cansel_Kiziltepe	Cansel Kiziltepe (* 8. Oktober 1975 in Berlin-Kreuzberg) ist eine türkischstämmige deutsche Politikerin (SPD) und seit 2013 Mitglied des Deutschen Bundestages (MdB).	23248102	CanselK
269	Arno Klare	dummy.png	/wiki/Arno_Klare	Arno Klare (* 1. Februar 1952 in Oberhausen) ist ein deutscher Politiker der SPD und seit 2013 Mitglied des Deutschen Bundestags.	1028440310	arnoklare
270	Volkmar Klein	dummy.png	/wiki/Volkmar_Klein	Volkmar Klein (* 13. Januar 1960 in Siegen) ist ein deutscher Politiker (CDU). Er war von 1995 bis 2009 Mitglied des Landtags von Nordrhein-Westfalen und ist seit dem 27. September 2009 direkt gewähltes Mitglied des Deutschen Bundestages für den Wahlkreis Siegen-Wittgenstein.	33043294	VolkmarKlein
271	Maria Klein-Schmeink	dummy.png	/wiki/Maria_Klein-Schmeink	Maria Anna Klein-Schmeink (* 6. Januar 1958 in Dingden) ist eine deutsche Politikerin (Bündnis 90/Die Grünen) und seit 2009 Abgeordnete im Deutschen Bundestag.	18103366	MariaKlSchmeink
272	Jürgen Klimke	dummy.png	/wiki/J%C3%BCrgen_Klimke	Jürgen Klimke (* 2. Juli 1948 in Hamburg) ist ein deutscher Politiker (CDU). Von 1982 bis 2002 gehörte er der Hamburgischen Bürgerschaft an, seit 2002 ist er Mitglied des Deutschen Bundestages.[1]	47698123	Klimke_CDU
273	Lars Klingbeil	dummy.png	/wiki/Lars_Klingbeil	Lars Klingbeil (* 23. Februar 1978 in Soltau) ist ein deutscher Politiker (SPD) aus Munster in Niedersachsen. Klingbeil ist seit 2001 Mitglied des Stadtrates von Munster und seit 2006 Mitglied im Kreistag des Heidekreises. Er war 2005 für knapp neun Monate und ist seit der Bundestagswahl 2009 erneut Abgeordneter im Deutschen Bundestag. Außerdem war er von 2003 bis 2007 stellvertretender Bundesvorsitzender der Jusos.	16255941	larsklingbeil
274	Axel Knoerig	dummy.png	/wiki/Axel_Knoerig	Axel Knoerig (* 1. März 1967 in Bassum ) ist ein deutscher CDU-Politiker und seit 2009 Bundestagsabgeordneter. Seit 2010 ist er Vorsitzender der THW-Landeshelfervereinigung Niedersachsen.	none	none
275	Tom Koenigs	dummy.png	/wiki/Tom_Koenigs	Tom Koenigs (Thomas Carl Joerge Koenigs; * 25. Januar 1944 in Damm, Pommern) ist ein deutscher Politiker und Bundestagsabgeordneter der Fraktion Bündnis 90/Die Grünen. Er ist Obmann seiner Fraktion im Ausschusses für Menschenrechte und humanitäre Hilfe und ist Ordentliches Mitglied im Unterausschuss Vereinte Nationen, Internationale Organisationen und Globalisierung. Koenigs ist seit November 2013 menschenrechtspolitischer Sprecher der Fraktion Bündnis 90/Die Grünen.[1]	399988476	KoenigsGruen
276	Jens Koeppen	dummy.png	/wiki/Jens_Koeppen	Jens Koeppen (* 27. September 1962 in Zeitz) ist ein deutscher Politiker (CDU). Er ist seit 2005 Abgeordneter im Deutschen Bundestag und seit 2014 Vorsitzender des in der 18. Wahlperiode des Deutschen Bundestages neu konstituierten Ausschusses Digitale Agenda.	146376562	JensKoeppen
277	Bärbel Kofler	dummy.png	/wiki/B%C3%A4rbel_Kofler	Bärbel Kofler (* 24. Mai 1967 in Freilassing) ist eine deutsche Politikerin (SPD).	193629792	BaerbelKofler
278	Daniela Kolbe	dummy.png	/wiki/Daniela_Kolbe	Daniela Kolbe (* 22. Februar 1980 in Schleiz, Bezirk Gera, DDR) ist eine deutsche Politikerin (SPD) und seit dem 7. November 2015 die Generalsekretärin der SPD Sachsen.	516783036	danielakolbe
